Mã số thuế SOE1,Mã số thuế SOE2,Doanh thu,Ngành nghề kinh doanh chính,Địa chỉ,Thành Phố,Tên SOE2,Tên SOE1
4100259236,5200928771,0," 2.  Căt tạo dáng và hoàn thiện đá Chi tiết : Chê biên đá granite, đá bazal, đá Marble 2396(Chính)","Thôn Trung Tâm, Xã Vĩnh Lạc, Huyện Lục Yên, Tỉnh Yên Bái, Việt Nam",Tỉnh Yên Bái,CÔNG TY TNHH MỘT THÀNH VIÊN ĐÁ PHỦ TÀI YÊN BÁI,CÔNG TY CP PHÚ TÀI
3700778489,0900259580,5708451207,"Thuộc, sơ chế da; sản xuất va li, túi sách, yên đệm; sơ chế và nhuộm da lông thú",Xã Ngọc Lâm - Xã Ngọc Lâm - Huyện Mỹ Hào - Hưng Yên,Hưng Yên,Công ty TNHH Autocon Vina,BMB STEEL
3700778489,3700435227,37672248000,"Sản xuất sắt, thép, gang","Thửa đất 135, 39, 246, tờ bản đồ 12, khu phố ông Đông - PhườngTân Hiệp - Thị xã Tân Uyên - Bình Dương",Bình Dương,Công Ty Cổ Phần Thép Hồng Nam,BMB STEEL
3700147532,6001274727,2886093000,Bán buôn cao su,138 Hùng Vương - Thị trấn Ea Súp - Huyện Ea Súp - Đắc Lắc,Đắc Lắc,Công Ty TNHH MTV Cao Su Phước Hòa Đắk Lắk,CÔNG TY CP CAO SU PHƯỚC HÒA
3700820571,3603079301,54920595249,Sản xuất giày dép,Khu phố Hiệp Tâm 1 - Thị trấn Định Quán - Huyện Định Quán - Đồng Nai,Đồng Nai,Công Ty TNHH Một Thành Viên Giày Hà Gia,CÔNG TY CP CÔNG NGHIỆP ĐÔNG HƯNG
3700820571,3702346565,51342348550,Kho bãi và lưu giữ hàng hóa,"Lô 154-155, Đại lộ Độc Lập, Khu công nghiệp Sóng Thần 1 - Phường Dĩ An - TX Dĩ An - Bình Dương",Bình Dương,Công Ty TNHH Một Thành Viên Duy Hưng Logistics,CÔNG TY CP CÔNG NGHIỆP ĐÔNG HƯNG
3700820571,3702552254,123213886242,,,,,CÔNG TY CP CÔNG NGHIỆP ĐÔNG HƯNG
3700820571,3702954517,0,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","180 Hùynh Thị Tươi, Khu phố Tân Thắng, Phường Tân Bình, Thành phố Dĩ An, Tỉnh Bình Dương",Bình Dương,Công Ty TNHH Đầu Tư Phát Triển Dự Án Hoàng Nam,CÔNG TY CP CÔNG NGHIỆP ĐÔNG HƯNG
3700148737,0312696199,30192721039,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",297/5 Lý Thường Kiệt - Phường 15 - Quận 11 - TP Hồ Chí Minh,TP Hồ Chí Minh,Công Ty TNHH Bất Động Sản Areco,CÔNG TY CP ĐẦU TƯ THÁI BÌNH
3700148737,2100308539,381546959042,Sản xuất giày dép,"Ấp Tân Đại, Xã Hiếu Tử, Huyện Tiểu Cần, Tỉnh Trà Vinh",Trà Vinh,Công Ty TNHH Giày Da Mỹ Phong,CÔNG TY CP ĐẦU TƯ THÁI BÌNH
3700148737,4000763721,0,Dịch vụ lưu trú ngắn ngày,Thôn 3 - Phường Điện Ngọc - Thị Xã Điện Bàn - Quảng Nam,Quảng Nam,Công ty TNHH Indochina Thế Kỷ 21 Resort,CÔNG TY CP ĐẦU TƯ THÁI BÌNH
3700148825,3702613027,415240730776,,,,,CÔNG TY CP KHOÁNG SẢN VÀ XÂY DỰNG BÌNH DƯƠNG
3700148825,3702838077,0,,,,,CÔNG TY CP KHOÁNG SẢN VÀ XÂY DỰNG BÌNH DƯƠNG
3700148825,3801194708,8302949798,,,,,CÔNG TY CP KHOÁNG SẢN VÀ XÂY DỰNG BÌNH DƯƠNG
3700805566,3702918734,5817090000,,,,,CÔNG TY CP PHÁT TRIỂN HẠ TẦNG KỸ THUẬT
3700477019,3502474312,, Sơn. 2599(Chính),"Đường sô 1, KCN Mỹ Xuân BI - Đại Đương, Phường Mỹ Xuân, Thị xã Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam",Tỉnh Bà Rịa - Vũng Tàu,CÔNG TY TNHH TỒN NAM KIM PHUÚ MỸ,CÔNG TY CP THÉP NAM KIM
3700477019,3702046145,0,"Sản xuất bột giấy, giấy và bìa",Lô A-5F-CN KCN Mỹ Phước 3 - Thị Xã Bến Cát - Bình Dương,Bình Dương,Công ty TNHH DAE MYUNG PAPER Việt Nam,CÔNG TY CP THÉP NAM KIM
3700477019,3702582139,0,,,,,CÔNG TY CP THÉP NAM KIM
3700150020,0401497325,281576847099,"Sản xuất mì ống, mỳ sợi và sản phẩm tương tự","Đường số 5B, Cụm Công nghiệp Thanh Vinh, Khu Công Nghiệp Hòa Khánh, Phường Hoà Khánh Bắc, Quận Liên Chiểu, Thành phố Đà Nẵng",Đà Nẵng,Công Ty TNHH Một Thành Viên Thực Phẩm Á Châu Đà Nẵng,CÔNG TY CP THỰC PHẨM Á CHÂU
3700150020,3701108085,1493227532186,"Sản xuất mì ống, mỳ sợi và sản phẩm tương tự","Lô X3-X4-X5-X6 Đường số N.15, Khu công nghiệp Nam Tân Uyên - Phường Khánh Bình - Thị xã Tân Uyên - Bình Dương",Bình Dương,Công Ty TNHH Một Thành Viên Thực Phẩm á Châu Iii,CÔNG TY CP THỰC PHẨM Á CHÂU
3700229344,0700242558,2392184878809,Chế biến sữa và các sản phẩm từ sữa,Cụm công nghiệp Tây Nam - Thành phố Phủ Lý - Hà Nam,Hà Nam,Công ty TNHH FRIESLAND CAMPINA Hà Nam,CÔNG TY TNHH FRIESLANDCAMPINA VIỆT NAM
3700145020,0317214219,," 10.  Hoạt động tư vân quản lý (trừ tư vân tài chính, kê toán, pháp luật) 7020(Chính)","Tâng trệt, Tháp B2, Khu chung cư phức hợp Lô M2- sô 72 đường Nguyễn Cơ Thạch, Phường An Lợi Đông, Thành phô Thủ Đức, Thành phô Hỗ Chí Minh, Việt Nam",Thành phô Hỗ Chí Minh,CÔNG TY TNHH MTV HỖ TRỢ KHỞI NGHIỆP BECAMEX IDC- BLOCK 71,TỔNG CÔNG TY ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHIỆP - CTCP
3700145020,3700230075,3510649779000,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",8 Đại Lộ hữu Nghị - TX Thuận An - Bình Dương,Bình Dương,Công ty LD TNHH KCN Việt nam - Singapore,TỔNG CÔNG TY ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHIỆP - CTCP
3700145020,3702081936,8518594683,Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính,"Khuôn viên trường ĐH QTMĐ, Đường Nam Kỳ Khởi Nghĩa - Phường Hoà Phú - Thành phố Thủ Dầu Một - Bình Dương",Bình Dương,Công Ty Cổ Phần Phát Triển Và Công Nghệ Becamex,TỔNG CÔNG TY ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHIỆP - CTCP
3700146458,3700865815,,Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh,"Tầng 3, số 63, đường Yersin, Phường Hiệp Thành - Thành phố Thủ Dầu Một - Bình Dương",Bình Dương,Công ty TNHH Đầu Tư Thương Mại Bình Dương,TỔNG CÔNG TY THƯƠNG MẠI XUẤT NHẬP KHẨU THANH LỄ - CTCP
3700146458,3702395178,23264483092,Kho bãi và lưu giữ hàng hóa,"Thửa đất số 289, tờ bản đồ số DC9(C2), ấp An Phú - Xã An Sơn - TX Thuận An - Bình Dương",Bình Dương,Công Ty TNHH An Sơn Bình Dương Logistics,TỔNG CÔNG TY THƯƠNG MẠI XUẤT NHẬP KHẨU THANH LỄ - CTCP
2000393273,0312398643,41586287946,"Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu","307 Quốc lộ 1A, Cư xá Tám Gian, Khu phố 6 - Phường Linh Trung - Quận Thủ Đức - TP Hồ Chí Minh",TP Hồ Chí Minh,Công Ty TNHH Dịch Vụ Kỹ Thuật Nuôi Trồng Thủy Sản Minh Phú Aquamekong,CÔNG TY CP TẬP ĐOÀN THỦY SẢN MINH PHÚ
2000393273,2000337293,380620720564,"Chế biến, bảo quản thuỷ sản và các sản phẩm từ thuỷ sản",Khu công nghiệp phường 8 - Phường 8 - Thành phố Cà Mau - Cà Mau,Cà Mau,Công Ty TNHH Chế Biến Thủy Sản Minh Quí,CÔNG TY CP TẬP ĐOÀN THỦY SẢN MINH PHÚ
2000393273,2001262026,82767872267,,,,,CÔNG TY CP TẬP ĐOÀN THỦY SẢN MINH PHÚ
2000393273,2001332971,26223363885,,,,,CÔNG TY CP TẬP ĐOÀN THỦY SẢN MINH PHÚ
1800241743,1800744183,,Bán buôn thực phẩm,"Quốc lộ 91, Khu vực Long Thạnh 2 - Quận Thốt Nốt - Cần Thơ",Cần Thơ,Công Ty TNHH Một Thành Viên Gạo Việt,CÔNG TY CP GENTRACO
1800506679,1801115004,244481494246,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan","65, đường 3/2 - Quận Ninh Kiều - Cần Thơ",Cần Thơ,Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Hamaco,CÔNG TY CP VẬT TƯ HẬU GIANG
1800506679,6300330507,66514003349,,,,,CÔNG TY CP VẬT TƯ HẬU GIANG
0400102616,4000483731,708336292,Dịch vụ lưu trú ngắn ngày,Khối Xuyên Trung - Phường Cẩm Nam - Thành phố Hội An - Quảng Nam,Quảng Nam,Công Ty TNHH Khách Sạn Vạn Lợi,CÔNG TY CP ĐẦU TƯ VÀ KINH DOANH THÉP NHÂN LUẬT
0400461301,0401710688,5070538451,Nghiên cứu và phát triển thực nghiệm khoa học tự nhiên và kỹ thuật,12 Trần Phú - Phường Thạch Thang - Quận Hải Châu - Đà Nẵng,Đà Nẵng,Công Ty TNHH Đầu Tư Và Hỗ Trợ Khởi Nghiệp Đà Nẵng,CÔNG TY CP KỸ THUẬT XÂY DỰNG DINCO
6000746180,6001657938,,,,,,CÔNG TY CP THÉP ASEAN
6000234538,6000182199,,"Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống",Km7 QL26 - TP.Buôn Ma Thuột - Đắc Lắc,Đắc Lắc,Công ty TNHH DAKMAN Việt Nam,CÔNG TY TNHH MTV XUẤT NHẬP KHẨU 2/9 ĐẮK LẮK
3600512830,0302482409,683704492724,,,,,CÔNG TY CP TẬP ĐOÀN THÉP TIẾN LÊN
3603262480,6001507668,2577281162,Xây dựng nhà các loại,Số 99 Giải Phóng - Phường Tân Lợi - TP.Buôn Ma Thuột - Đắc Lắc,Đắc Lắc,Công Ty TNHH Thương Mại Danh Nguyên,CÔNG TY CP THƯƠNG MẠI DỊCH VỤ DẦU KHÍ HẢI PHÁT
3600283394,3603205323,160040178122,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",Khu Công nghiệp Nhơn Trạch 6 - Xã Long Thọ - Huyện Nhơn Trạch - Đồng Nai,Đồng Nai,Công Ty TNHH Một Thành Viên Đầu Tư Xây Dựng Khu Công Nghiệp Nhơn Trạch 6a,CÔNG TY CP TỔNG CÔNG TY TÍN NGHĨA
3600283394,3603317958,0,"Khai thác đá, cát, sỏi, đất sét","Số 96, Hà Huy Giáp - Phường Quyết Thắng - Thành phố Biên Hoà - Đồng Nai",Đồng Nai,Công Ty TNHH Khoáng Sản Thiện Tân,CÔNG TY CP TỔNG CÔNG TY TÍN NGHĨA
3600283394,3603475520,0,,,,,CÔNG TY CP TỔNG CÔNG TY TÍN NGHĨA
3600669165,3502446379,0,Sản xuất sản phẩm từ plastic,Lô 6  Đường D6  Khu Công Nghiệp Đất Đỏ 1, Bà Rịa - Vũng Tàu,CÔNG TY TNHH MTV BAO BÌ TRUNG ĐÔNG,CÔNG TY CP TRUNG ĐÔNG
3600234534,0900704778,796052252793,"Sản xuất thức ăn gia súc, gia cầm và thuỷ sản",Thôn Yên Phú - Xã Giai Phạm - Huyện Yên Mỹ - Hưng Yên,Hưng Yên,Công Ty TNHH Sản Xuất Và Thương Mại Proconco Hưng Yên,CÔNG TY CP VIỆT - PHÁP SẢN XUẤT THỨC ĂN GIA SÚC (PROCONCO)
3600234534,1801099881,4248789338203,"Sản xuất thức ăn gia súc, gia cầm và thuỷ sản","Lô đất số 13-14, khu công nghiệp Trà Nóc 1 - Phường Trà Nóc - Quận Bình Thuỷ - Cần Thơ",Cần Thơ,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Proconco Cần Thơ,CÔNG TY CP VIỆT - PHÁP SẢN XUẤT THỨC ĂN GIA SÚC (PROCONCO)
3600234534,4101344967,1494775629631,"Sản xuất thức ăn gia súc, gia cầm và thuỷ sản","Lô A 2-5 và Lô A 2-6, Khu công nghiệp Nhơn Hòa - Phường Nhơn Hòa - Thị Xã An Nhơn - Bình Định",Bình Định,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Con Cò Bình Định,CÔNG TY CP VIỆT - PHÁP SẢN XUẤT THỨC ĂN GIA SÚC (PROCONCO)
3600233805,3603683591,6186049500,,,,,CÔNG TY TNHH DINH DƯỠNG Á CHÂU (VN)
3600233805,4101393851,2298410733034,"Sản xuất thức ăn gia súc, gia cầm và thuỷ sản","Lô A1.5 và lô A1.6, KCN Nhơn Hòa - Phường Nhơn Hòa - Thị Xã An Nhơn - Bình Định",Bình Định,Công Ty TNHH Ant (Mv),CÔNG TY TNHH DINH DƯỠNG Á CHÂU (VN)
3600697236,3502475651,,Chi tiết: Sản xuất viên nén gỗ,Lô C  Đường Đ.01  Khu Công nghiệp Châu Đức  Xã Suối Nghệ,Tỉnh Bà Rịa - Vũng Tàu,CÔNG TY TNHH NĂNG LƯỢNG TÁI TẠO USV,CÔNG TY TNHH HOÀNG ĐẠI VƯƠNG
3600697236,3700814761,37054270000,Sản xuất các loại hàng dệt khác chưa được phân vào đâu,"Đường số 19, KCN Sóng Thần 2 - TX Dĩ An - Bình Dương",Bình Dương,Công Ty TNHH Minh Phú,CÔNG TY TNHH HOÀNG ĐẠI VƯƠNG
3600697236,3702891715,2423579466,,,,,CÔNG TY TNHH HOÀNG ĐẠI VƯƠNG
3600697236,3702894152,2617269000,,,,,CÔNG TY TNHH HOÀNG ĐẠI VƯƠNG
3600697236,3702894931,2443928466,,,,,CÔNG TY TNHH HOÀNG ĐẠI VƯƠNG
1400112623,1400604953,2050656646626,"Sản xuất thức ăn gia súc, gia cầm và thuỷ sản","Quốc lộ 30, Cụm công nghiệp Thanh Bình - Xã Bình Thành - Huyện Thanh Bình - Đồng Tháp",Đồng Tháp,Công Ty Cổ Phần Pilmico Vhf,CÔNG TY CP VĨNH HOÀN
1400112623,1402157958,0,Chế biến và bảo quản rau quả,"Ấp An Phú, Xã An Nhơn, Huyện Châu Thành, Tỉnh Đồng Tháp",Đồng Tháp,Công Ty TNHH Nông Sản Thực Phẩm Thành Ngọc,CÔNG TY CP VĨNH HOÀN
1400112623,1602091937,0,,,,,CÔNG TY CP VĨNH HOÀN
0700253609,5200275018,37033364519,Khai thác đá,Thôn Kha Bán - Xã Liễu Đô - Huyện Lục Yên - Yên Bái,Yên Bái,Công Ty TNHH Sản Xuất Và Thương Mại Chân Thiện Mỹ,CÔNG TY CP NHỰA CHÂU ÂU
0700576529,4001193087,1067805060261,,,,,CÔNG TY CP XI MĂNG XUÂN THÀNH
0101160306,0108639592,0,,,,,CÔNG TY CP BẤT ĐỘNG SẢN THẾ KỶ
0102952657,0107721614,0,Hoạt động tư vấn quản lý,"Tầng 2, tòa nhà 25T1 N05, khu đô thị Đông Nam Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội",Hà Nội,Công Ty TNHH Đầu Tư Estartup,CTCP Tập đoàn Giáo dục EGROUP
0102036100,0109206418,,,,,,CÔNG TY CP ĐẦU TƯ QUỐC TẾ VÀ XUẤT NHẬP KHẨU DHT
0102036100,2600891979,0,"Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác",Thôn Tiền Phong - Xã Hùng Long - Huyện Đoan Hùng - Phú Thọ,Phú Thọ,Công Ty TNHH Chế Biến Gỗ Và Lâm Sản Pt,CÔNG TY CP ĐẦU TƯ QUỐC TẾ VÀ XUẤT NHẬP KHẨU DHT
0102036100,3200574857,99070033820,"Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác",Thôn Thượng Xá - Xã Hải Thượng - Huyện Hải Lăng - Quảng Trị,Quảng Trị,Công Ty Trách Nhiệm Hữu Hạn Nguyên Liệu Giấy Quảng Trị,CÔNG TY CP ĐẦU TƯ QUỐC TẾ VÀ XUẤT NHẬP KHẨU DHT
0102036100,4101410828,0,"Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện","Lô AI - 14, Khu công nghiệp Long Mỹ - Xã Phước Mỹ - Thành phố Quy Nhơn - Bình Định",Bình Định,Công Ty TNHH Dịch Vụ Huỳnh Phát,CÔNG TY CP ĐẦU TƯ QUỐC TẾ VÀ XUẤT NHẬP KHẨU DHT
0102287094,5400517017,0,,,,,CÔNG TY CP ĐẦU TƯ TỔNG HỢP HÀ NỘI
0500443916,0106579919,80678714849,Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,Thôn Xuân Trung - Xã Thủy Xuân Tiên - Huyện Chương Mỹ - Hà Nội,Hà Nội,Công Ty TNHH Một Thành Viên Bê Tông Xuân Mai,CÔNG TY CP ĐẦU TƯ VÀ XÂY DỰNG XUÂN MAI
0500443916,3702940137,29531227461,,,,,CÔNG TY CP ĐẦU TƯ VÀ XÂY DỰNG XUÂN MAI
0102702590,0109214793,0,,,,,CÔNG TY CP ĐẦU TƯ VĂN PHÚ - INVEST
0102702590,1801673457,0,,,,,CÔNG TY CP ĐẦU TƯ VĂN PHÚ - INVEST
0102702590,2802526898,0,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","Thôn 3, Xã Quảng Hùng, Thành phố Sầm Sơn, Tỉnh Thanh Hoá",Thanh Hoá,Công Ty TNHH Một Thành Viên Đầu Tư Hùng Sơn,CÔNG TY CP ĐẦU TƯ VĂN PHÚ - INVEST
0102702590,5702054968,0,,,,,CÔNG TY CP ĐẦU TƯ VĂN PHÚ - INVEST
0200170658,0103683573,0,,,,,"CÔNG TY CP ĐẦU TƯ, THƯƠNG MẠI VÀ DỊCH VỤ - VINACOMIN"
0200170658,0106129187,140081016854,Xây dựng nhà các loại,"Tầng 11, Tòa nhà Micco Tower, ngõ 1 Phan Đình Giót - Phường Phương Liệt - Quận Thanh Xuân - Hà Nội",Hà Nội,"Công Ty Cổ Phần Tư Vấn, Xây Dựng Và Thương Mại - Itasco","CÔNG TY CP ĐẦU TƯ, THƯƠNG MẠI VÀ DỊCH VỤ - VINACOMIN"
0200170658,0801297786,,,,,,"CÔNG TY CP ĐẦU TƯ, THƯƠNG MẠI VÀ DỊCH VỤ - VINACOMIN"
0200170658,5701750585,264215487,Vận tải hành khách đường bộ khác,Thôn Trại Lốc 1 - Xã An Sinh - Thị Xã Đông Triều - Quảng Ninh,Quảng Ninh,Công Ty Trách Nhiệm Hữu Hạn Dịch Vụ Cáp Treo Tâm Đức,"CÔNG TY CP ĐẦU TƯ, THƯƠNG MẠI VÀ DỊCH VỤ - VINACOMIN"
0107547109,0107919237,522000000,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","Số 52, phố Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Thành phố Hà Nội",Hà Nội,Công Ty TNHH Một Thành Viên Gelex Land,CTCP Thiết bị điện GELEX
0107547109,3200685620,58040948408,,,,,CTCP Thiết bị điện GELEX
0107547109,3600241669,7326847961177,,,,,CTCP Thiết bị điện GELEX
0500391400,0312144208,29649990269,Bán buôn đồ dùng khác cho gia đình,38A2 Nguyễn Giản Thanh - Phường 15 - Quận 10 - TP Hồ Chí Minh,TP Hồ Chí Minh,Công Ty Trách Nhiệm Hữu Hạn Hataphar Miền Nam,CÔNG TY CP DƯỢC PHẨM HÀ TÂY
0101502599,0109299412,0,,,,,CÔNG TY CP FECON
0102325399,0109783334,," 2.  Hoạt động dịch vụ hỗ trợ trực tiếp cho vận tải hàng không Chi tiết: Các dịch vụ hỗ trợ hàngkhông: Dịch vụ mặt đất bao gồm dịch vụ hành khách, dịch vụ bảo trì, làm sạch và cung cấp các dịch vụ khác cho máy bay đỗ tại nhà øa sân bay, dịch vụ hỗ trợ kỹ thuật, dịch vụ cung cấp ăn uông: Bảo dưỡng máy bay| định kỳ và bảo dưỡng không thường xuyên; Dịch vụ cung câp phụ tùng máy bay; Dịch vụ tiếp nhiên liệu máy bay 5223(Chính)","302/3 phố Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội, Việt Nam",Thành phố Hà Nội,CÔNG TY TNHH MTV PHỤC VỤ MẶT ĐẮT VIETJET,CÔNG TY CP HÀNG KHÔNG VIETJET
0100106426,4101613264,," 1.  Kinh doanh bât động sản, quyên sử dụng đât thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê Chỉ tiết: Kinh doanh bất động sản 6810(Chính)","Số 1224 đường Hùng Vương, Khu QHDĐC tái định cư HHI và HH2, Phường Trân Quang Diệu, Thành phô Quy Nhơn, Tỉnh Bình Định, Việt Nam",Tỉnh Bình Định,CÔNG TY TNHH HAI THÀNH VIÊN LICOGI13 THUẬN PHƯỚC,CÔNG TY CP LICOGI 13
0105284398,0105315261,-5663411,,,,,CÔNG TY CP MEGRAM
0105028958,0108740345,212006179505,,,,,CÔNG TY CP MIZA
0105028958,2802520818,804728027356,,,,,CÔNG TY CP MIZA
0105028958,2802853704,0,,,,,CÔNG TY CP MIZA
0102018260,0310304632,65748358377,,,,,CÔNG TY CP PI CO
0100776445,0107600722,12460351098,Chuyển phát,"Lô CN1, Cụm CN Từ Liêm - Phường Minh Khai - Quận Bắc Từ Liêm - Hà Nội",Hà Nội,Công Ty TNHH Một Thành Viên Logistics Sơn Hà,CÔNG TY CP QUỐC TẾ SƠN HÀ
0100776445,0108634562,1288885946,,,,,CÔNG TY CP QUỐC TẾ SƠN HÀ
0100776445,2901891940,0,Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu,"Khu B, Khu kinh tế Đông Nam Nghệ An, Xã Nghi Long, Huyện Nghi Lộc, Tỉnh Nghệ An",Nghệ An,Công Ty TNHH Một Thành Viên Dịch Vụ Và Công Nghiệp Trường Tuyền,CÔNG TY CP QUỐC TẾ SƠN HÀ
0101306139,0304105607,83051313519,,,,,CÔNG TY CP TẬP ĐOÀN AUSTDOOR
0101306139,0900612196,3109001000,"Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí","Km 7 đường 39, thôn Nghĩa Trang - Thị trấn Yên Mỹ - Huyện Yên Mỹ - Hưng Yên",Hưng Yên,Công Ty TNHH Một Thành Viên Austdoor Hưng Yên,CÔNG TY CP TẬP ĐOÀN AUSTDOOR
2900324850,0900213811,69697077273,Xây dựng công trình kỹ thuật dân dụng,Đường Chu Mạnh Trinh - Phường Lam Sơn - Thành phố Hưng yên - Hưng Yên,Hưng Yên,Công Ty TNHH Bot Cầu Yên Lệnh,CÔNG TY CP TẬP ĐOÀN CIENCO4
2900324850,2900872790,5977716249,Bán buôn đồ dùng khác cho gia đình,"Số 10, Đặng Thúc Hứa - Phường Trường Thi - Thành phố Vinh - Nghệ An",Nghệ An,Công Ty TNHH Một Thành Viên Đầu Tư Thượng Hải,CÔNG TY CP TẬP ĐOÀN CIENCO4
2900324850,4601188635,35709124549,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","Km 76+100, Quốc Lộ 3 - Xã Sơn Cẩm - Huyện Phú Lương - Thái Nguyên",Thái Nguyên,Công Ty TNHH Bot Thái Nguyên - Chợ Mới,CÔNG TY CP TẬP ĐOÀN CIENCO4
0100244112,0109871485,,Đào tạo đại học,CMC Tower  số 11 phố Duy Tân, Thành phố Hà Nội,CÔNG TY TNHH CMC EDUCATION,CÔNG TY CP TẬP ĐOÀN CÔNG NGHỆ CMC
